step,particle_id,x,y,z,vx,vy,vz
62,7,7.97212,-1.26236,0.0225207,1.68621,11.0015,0.204712
62,8,-5.25816,-5.66386,-0.298156,8.48023,-7.22246,0.648173
62,9,4.2878,-26.7707,-0.269963,6.19381,1.16284,0.0383821
62,10,9.54644,2.41181,0.0481317,-2.90428,8.44656,-0.120084
62,11,27.8862,-3.97657,0.25324,0.716972,5.8666,-0.0148147
62,12,5.07445,2.25175,-0.0650241,-5.42016,12.2771,-0.00521575
62,13,-6.76787,1.21195,0.259609,-2.74751,-11.0595,0.288543
62,14,18.0826,-19.0563,-0.0760769,3.85368,5.59258,0.0233554
62,15,11.8849,-9.68068,-0.172232,5.0193,6.31892,0.106872
62,16,-16.5945,10.6406,-0.132703,-3.76927,-6.05481,0.0292464
62,17,11.401,-5.85142,0.309964,3.93761,7.81384,-0.278214
62,18,6.6302,-20.3726,0.242638,3.95162,5.08721,-0.0166406
62,19,-3.83305,-3.44664,-0.0825896,9.70698,-10.5141,-0.180779
62,20,-7.95671,-2.1999,-0.0822449,2.42621,-10.9778,-0.356199
62,21,-10.4424,-0.00472131,-0.00773599,-0.0820189,-11.2303,0.373155
62,22,-22.2566,-10.7097,0.321227,2.95243,-5.66167,-0.0601776
62,23,18.1054,-19.3973,-0.0700023,5.1925,2.97733,-0.00832774
62,24,12.3463,-17.267,-0.0649527,5.62814,3.99037,-0.0112586
62,25,-8.0965,12.2216,-0.166299,-6.93704,-4.65488,0.0883237
62,26,-28.5811,-6.85141,0.204556,1.4866,-5.64331,-0.0158043
62,27,6.50936,3.88012,-0.0209429,-5.88782,9.80698,-0.103411
62,28,18.0804,-17.823,-0.0918263,4.41696,3.93417,0.0472476
62,29,-9.19804,-1.06291,0.0472528,0.563732,-10.4276,0.345448
62,30,9.11711,-6.52111,0.0918036,5.3871,7.71036,-0.157325
62,31,-7.41395,-10.7722,-0.247685,7.29522,-5.03445,0.232136
62,32,9.01619,-13.5704,0.261269,6.72366,3.71654,-0.0181481
62,33,-8.94827,5.41205,0.135821,-5.57956,-8.25162,-0.348849
62,34,-9.60928,6.03961,0.18684,-4.79287,-8.24738,-0.302403
62,35,6.16764,-8.54348,0.111872,7.77591,5.84505,-0.337195
62,36,4.41919,-19.982,0.0683612,6.88095,1.64213,-0.0137983
62,37,-6.67532,-1.43246,1.32007,5.41847,-7.29072,0.62525
62,38,-2.12694,6.58437,7.14782e-05,-11.5273,-3.55187,0.00363506
62,39,16.4234,1.5879,0.0480767,-1.17473,8.1812,-0.00627736
62,40,-20.9308,-5.32571,-0.139143,1.71636,-6.60183,0.0296427
62,41,-10.1888,-0.217184,-0.146481,-0.574626,-9.00629,0.238523
62,42,-10.8986,-24.2241,0.146313,5.71023,-2.49337,-0.00938104
62,43,28.7289,-1.17436,0.182938,0.0531207,5.79608,-0.0178447
62,44,5.7105,-11.7746,0.30551,7.86939,3.87254,-0.286026
62,45,-4.06158,-9.88868,-0.0263376,8.89261,-3.66056,0.029002
62,46,-1.93229,27.5432,-0.0224683,-6.04379,-0.516351,-0.00309706
62,47,15.0191,-20.5728,0.197516,5.1055,3.85959,-0.0474945
62,48,-3.75775,-6.84241,0.417417,9.3753,-6.18731,0.0259138
62,49,21.3467,-3.01298,0.248846,0.861761,6.87927,-0.0637447
62,50,5.21246,27.3326,-0.352403,-5.85393,1.02381,0.0263372
62,51,-12.5946,-15.7533,-0.335159,5.61067,-4.27414,0.0507279
62,52,-1.90813,10.444,-0.0739992,-9.50156,-1.89359,0.191811
62,53,5.69187,-6.62519,0.00374618,8.18236,6.96302,0.427872
62,54,-8.33014,-24.4444,-0.0920803,5.7945,-1.85853,0.0358871
62,55,27.5686,-6.20801,0.292458,1.23011,5.96987,-0.0324477
62,56,-13.0688,21.6675,-0.285283,-5.27383,-3.38521,0.0379882
62,57,-0.104111,12.749,0.0744969,-8.88588,-0.334002,-0.0968132
62,58,19.8838,-16.9265,0.278411,3.53975,4.60387,-0.0990272
62,59,-2.27746,-25.9316,-0.321532,6.20763,-0.405956,0.0241884
62,60,5.39473,-26.1695,-0.122594,5.57991,1.30136,-0.0438025
62,61,9.12603,-14.4662,0.347181,6.44098,4.24089,-0.127051
62,62,10.2666,27.3958,-0.204284,-5.52317,1.97863,0.00309602
62,63,20.3778,11.0019,-0.348905,-3.19681,5.7369,0.0483731
62,64,23.3834,14.8261,-0.329354,-3.31217,5.03112,0.027872
62,65,-25.5916,5.96297,-0.0433892,-1.2965,-6.02363,0.00435995
62,66,28.7143,6.46016,0.144191,-1.37624,5.673,-0.0170853
62,67,-10.8219,18.4424,0.367107,-5.85493,-3.6457,-0.0911317
62,68,-25.0493,-6.00071,-0.0214724,1.54663,-6.08149,0.00567875
62,69,-21.9109,17.7828,-0.448644,-3.66906,-4.65381,0.028402
62,70,15.7435,24.2253,0.340874,-4.9562,3.11086,-0.0207059
62,71,-11.838,2.4628,-0.107563,-1.48395,-9.25319,0.0981595
62,72,-20.5057,-11.2902,-0.125967,3.01246,-5.63457,0.0845191
62,73,-5.15695,26.4449,-0.0631528,-5.875,-1.25217,0.0088512
62,74,-2.03706,-19.3608,-0.125553,6.84035,-0.141083,0.0333114
62,75,-2.06991,-18.1616,0.113253,7.33117,-1.0933,-0.143077
62,76,1.46717,9.11187,-0.0603413,-10.3549,1.4814,0.482457
62,77,15.8232,2.12025,0.0441118,-0.775426,7.30929,-0.0162673
62,78,21.1068,-0.658504,-0.212906,0.0379997,6.71856,0.0877731
62,79,-6.73449,1.3085,0.234638,-1.57733,-14.6502,1.31275
62,80,10.1723,2.4283,0.0499511,-2.3424,10.0348,-0.111744
62,81,-6.34159,-12.6605,0.198273,7.55183,-3.60879,-0.168892
62,82,-6.47765,-3.60226,-0.091166,6.55893,-9.65637,-0.393497
62,83,-10.6221,-11.7078,-0.23643,6.1196,-5.29816,0.101702
62,84,-4.83807,5.25553,0.126735,-8.69448,-8.06368,0.386649
62,85,-11.0516,15.1187,-0.430799,-5.83157,-4.36301,0.104867
62,86,-2.37079,-5.25555,0.0201062,13.4156,-3.36609,0.442238
62,87,3.85681,-16.2766,-0.0835357,7.56066,1.7934,0.044698
62,88,6.34063,8.57159,0.0239145,-7.91716,5.66145,-0.0701426
62,89,9.04363,17.4847,-0.366933,-6.32572,3.20985,0.0650401
62,90,18.0415,19.0515,-0.188173,-4.59957,4.51316,0.0167145
62,91,17.5051,20.1009,-0.185767,-4.58159,3.52211,0.00226583
62,92,17.502,6.81492,0.266864,-2.70608,6.74635,-0.0578882
62,93,5.56042,-3.27977,0.288863,6.43667,10.6022,0.481524
62,94,-10.5666,-0.121523,-0.0830347,2.46277,-8.66622,0.0581308
62,95,18.92,-9.80232,0.0803211,3.02015,6.07652,-0.0188989
62,96,5.18162,-10.2708,-0.143939,8.47389,4.33448,0.416786
62,97,11.9404,-20.2379,-0.350988,5.67685,3.46994,0.0790907
62,98,9.76511,-24.3223,0.201356,8.86868,-1.21,-0.0719685
62,99,0.294773,-12.9561,0.0295497,8.85112,0.248132,-0.0109935
62,100,-4.50823,-9.15016,-2.08472,6.0735,-14.5171,-1.80145
63,0,0,0,0,0,0,0
63,1,5.56613,10.9411,0.00466356,-8.15574,3.89485,0.001619
63,2,14.1105,-15.0249,-0.301734,4.96028,4.69483,0.0804868
63,3,-4.48344,-3.55193,0.38629,7.61169,-10.2457,0.173225
63,4,-3.12863,-19.3503,-0.308979,7.40517,-0.975429,0.212952
63,5,-21.7815,5.25922,-0.0505139,-1.47356,-6.51173,0.010045
63,6,3.43375,6.93986,0.119658,-10.1939,5.02764,0.592733
63,7,8.00279,-1.04185,0.0266079,1.38073,11.0446,0.203939
63,8,-5.08622,-5.80585,-0.285038,8.71015,-6.97223,0.663408
63,9,4.41167,-26.7472,-0.269187,6.1929,1.19396,0.039189
63,10,9.48663,2.58024,0.0457206,-3.07694,8.39493,-0.121005
63,11,27.9003,-3.85921,0.252942,0.690172,5.86956,-0.015068
63,12,4.96014,2.49468,-0.0650506,-6.00396,12.0016,0.00256943
63,13,-6.81739,0.99371,0.26426,-1.46395,-10.7967,0.216247
63,14,18.1595,-18.9449,-0.0755927,3.83814,5.5543,0.0247476
63,15,11.9846,-9.55377,-0.170083,4.95108,6.37271,0.108059
63,16,-16.6694,10.5192,-0.132114,-3.72414,-6.08335,0.0296047
63,17,11.4786,-5.69459,0.304367,3.82572,7.86791,-0.281476
63,18,6.70906,-20.2704,0.242296,3.93492,5.1312,-0.0175984
63,19,-3.63346,-3.65192,-0.0860055,10.2386,-9.99827,-0.161012
63,20,-7.90532,-2.41863,-0.0893102,2.71082,-10.8921,-0.350318
63,21,-10.4433,-0.231412,-0.00161859,-0.0881449,-11.5101,0.0881219
63,22,-22.1973,-10.8228,0.320014,2.98472,-5.64677,-0.0611388
63,23,18.2089,-19.3357,-0.0701969,5.15662,3.1553,-0.0104888
63,24,12.4586,-17.1868,-0.0651774,5.60268,4.02672,-0.0112148
63,25,-8.23472,12.1277,-0.164522,-6.88482,-4.73342,0.0893942
63,26,-28.5512,-6.96422,0.204238,1.51139,-5.63763,-0.0160358
63,27,6.38861,4.07446,-0.0230009,-6.18476,9.62275,-0.102341
63,28,18.1685,-17.7442,-0.0908725,4.39445,3.94102,0.0481258
63,29,-9.18449,-1.27111,0.0541447,0.790618,-10.3902,0.34374
63,30,9.22355,-6.36598,0.0886451,5.25569,7.80201,-0.1585
63,31,-7.26735,-10.8719,-0.243016,7.36411,-4.93791,0.234718
63,32,9.15026,-13.4956,0.26091,6.68335,3.76061,-0.0177781
63,33,-9.0584,5.24616,0.128829,-5.43332,-8.33571,-0.350219
63,34,-9.70374,5.87374,0.18076,-4.65253,-8.338,-0.305552
63,35,6.3221,-8.4251,0.105107,7.66833,5.99265,-0.339254
63,36,4.55672,-19.9486,0.0680841,6.87217,1.69099,-0.0139084
63,37,-6.56297,-1.57743,1.33174,5.81864,-7.20017,0.540694
63,38,-2.35621,6.50935,0.000144995,-11.393,-3.94811,0.00371826
63,39,16.3991,1.75157,0.0479481,-1.26307,8.18611,-0.00658511
63,40,-20.8961,-5.45764,-0.138547,1.75858,-6.59157,0.0299942
63,41,-10.1995,-0.396544,-0.141194,-0.522348,-8.92146,0.29929
63,42,-10.7842,-24.2737,0.146123,5.72353,-2.46619,-0.0096301
63,43,28.7297,-1.05845,0.18258,0.0266791,5.7952,-0.0179751
63,44,5.86738,-11.6961,0.299757,7.81765,3.9787,-0.289233
63,45,-3.88307,-9.96023,-0.0257707,8.95632,-3.49457,0.0276491
63,46,-2.05315,27.5326,-0.0225304,-6.04222,-0.543874,-0.0031045
63,47,15.1211,-20.4953,0.196557,5.08756,3.88825,-0.0483235
63,48,-3.5687,-6.96324,0.417732,9.52585,-5.89389,0.00564361
63,49,21.3635,-2.87531,0.247561,0.81767,6.88742,-0.0647204
63,50,5.09534,27.3528,-0.351872,-5.85846,0.997337,0.0267202
63,51,-12.4821,-15.8383,-0.334135,5.64318,-4.23407,0.0516307
63,52,-2.09783,10.4043,-0.0701492,-9.46687,-2.06978,0.193152
63,53,5.85382,-6.48396,0.0123056,8.00993,7.15824,0.427927
63,54,-8.21416,-24.4812,-0.0913589,5.80255,-1.82829,0.0362541
63,55,27.593,-6.08853,0.291805,1.20434,5.9786,-0.0327962
63,56,-13.1741,21.5995,-0.284519,-5.25649,-3.41363,0.0384439
63,57,-0.281824,12.7411,0.0725524,-8.88453,-0.460298,-0.0976223
63,58,19.9543,-16.8343,0.276414,3.50921,4.61883,-0.100644
63,59,-2.15327,-25.9394,-0.321043,6.21085,-0.374354,0.0246324
63,60,5.50619,-26.1432,-0.123479,5.56595,1.32681,-0.0447287
63,61,9.25448,-14.3808,0.344619,6.40335,4.30268,-0.129123
63,62,10.156,27.4351,-0.20422,-5.53198,1.95545,0.00326841
63,63,20.3135,11.1164,-0.347931,-3.23045,5.71861,0.0490639
63,64,23.3169,14.9266,-0.328793,-3.33586,5.01613,0.0282262
63,65,-25.6173,5.84242,-0.0433015,-1.2666,-6.03067,0.00440794
63,66,28.6865,6.57356,0.143848,-1.40025,5.6674,-0.0172206
63,67,-10.9387,18.3691,0.365273,-5.83212,-3.68581,-0.0923447
63,68,-25.0181,-6.12227,-0.0213578,1.57718,-6.0748,0.00577272
63,69,-21.9841,17.6895,-0.448071,-3.64851,-4.67031,0.02883
63,70,15.6442,24.2873,0.340455,-4.96966,3.08894,-0.0211791
63,71,-11.8663,2.27742,-0.105585,-1.34451,-9.2834,0.0996416
63,72,-20.4452,-11.4027,-0.124265,3.04193,-5.61466,0.0856537
63,73,-5.27438,26.4196,-0.062975,-5.86791,-1.27984,0.00893062
63,74,-1.90026,-19.363,-0.124875,6.83878,-0.0766939,0.0345192
63,75,-1.92324,-18.183,0.110369,7.33612,-1.03854,-0.145274
63,76,1.25969,9.13917,-0.0506756,-10.3903,1.24753,0.483987
63,77,15.807,2.26619,0.0437855,-0.838367,7.28448,-0.01636
63,78,21.1071,-0.524147,-0.211139,-0.00821677,6.71698,0.0889159
63,79,-6.76585,1.00316,0.263724,-3.8383,-15.755,1.47201
63,80,10.1236,2.62856,0.0477069,-2.53377,9.98915,-0.112649
63,81,-6.1901,-12.7318,0.194871,7.59588,-3.51447,-0.17134
63,82,-6.34323,-3.7936,-0.0989709,6.88153,-9.47281,-0.386788
63,83,-10.4991,-11.8131,-0.234383,6.1768,-5.23722,0.102981
63,84,-5.0093,5.09136,0.134398,-8.4238,-8.34888,0.379424
63,85,-11.1678,15.031,-0.428686,-5.79663,-4.40966,0.106441
63,86,-2.10008,-5.31739,0.0289351,13.644,-2.8076,0.440113
63,87,4.00786,-16.2401,-0.0826367,7.54405,1.86306,0.0451983
63,88,6.18123,8.68339,0.0225076,-8.02222,5.5177,-0.0705253
63,89,8.91688,17.5484,-0.365622,-6.34939,3.16296,0.0660691
63,90,17.9493,19.1416,-0.187836,-4.62423,4.49906,0.0169689
63,91,17.4134,20.171,-0.185719,-4.59547,3.48981,0.0025
63,92,17.4473,6.94963,0.265697,-2.75971,6.7244,-0.0588518
63,93,5.68503,-3.0653,0.298277,6.0207,10.8364,0.459488
63,94,-10.5124,-0.29266,-0.080462,3.09363,-8.34808,0.404828
63,95,18.98,-9.68059,0.0799413,2.97935,6.09662,-0.0190794
63,96,5.35043,-10.1827,-0.135577,8.40612,4.47117,0.419352
63,97,12.0538,-20.1682,-0.349395,5.65955,3.50343,0.0802353
63,98,9.94237,-24.3462,0.199912,8.8571,-1.18028,-0.0723554
63,99,0.471769,-12.9499,0.0293264,8.84765,0.367783,-0.0113443
63,100,-4.38596,-9.43886,-2.12033,6.15017,-14.3552,-1.76097
64,0,0,0,0,0,0,0
64,1,5.40241,11.0178,0.00469557,-8.21555,3.77238,0.00158312
64,2,14.2094,-14.9307,-0.300114,4.92674,4.72764,0.0815582
64,3,-4.32634,-3.75312,0.389265,8.08873,-9.86327,0.124579
64,4,-2.98036,-19.3692,-0.304693,7.4214,-0.919026,0.215625
64,5,-21.8106,5.12889,-0.050312,-1.43341,-6.52151,0.0101382
64,6,3.2284,7.03742,0.13146,-10.337,4.72588,0.587176
64,7,8.02735,-0.82057,0.0306782,1.07404,11.0793,0.203019
64,8,-4.90975,-5.94275,-0.27162,8.93339,-6.71476,0.67813
64,9,4.53552,-26.723,-0.268396,6.19188,1.22512,0.0399996
64,10,9.42336,2.74761,0.0432915,-3.25047,8.34073,-0.121871
64,11,27.9138,-3.74179,0.252638,0.663357,5.87241,-0.015321
64,12,4.83429,2.73181,-0.0649214,-6.57345,11.6982,0.0103486
64,13,-6.82643,0.780083,0.268259,-0.319418,-10.8342,0.223436
64,14,18.2361,-18.8341,-0.075087,3.82403,5.53397,0.0256492
64,15,12.083,-9.42578,-0.16791,4.88228,6.42581,0.10923
64,16,-16.7434,10.3972,-0.131519,-3.67881,-6.11156,0.0299617
64,17,11.554,-5.5367,0.298705,3.71302,7.92047,-0.284682
64,18,6.78759,-20.1673,0.241934,3.91765,5.17539,-0.018588
64,19,-3.42351,-3.84657,-0.0890301,10.7423,-9.45281,-0.141604
64,20,-7.84827,-2.63558,-0.0962577,2.99215,-10.7991,-0.344412
64,21,-10.4459,-0.465125,-0.00421111,0.0662223,-11.5346,-1.25405
64,22,-22.1373,-10.9356,0.318781,3.01694,-5.63171,-0.0620952
64,23,18.3116,-19.2711,-0.0704219,5.11765,3.29795,-0.0116632
64,24,12.5704,-17.1059,-0.0654013,5.577,4.0629,-0.0111667
64,25,-8.37189,12.0322,-0.162723,-6.83169,-4.81134,0.0904519
64,26,-28.5207,-7.07692,0.203915,1.53615,-5.63185,-0.016267
64,27,6.26197,4.26503,-0.0250365,-6.47616,9.42963,-0.101173
64,28,18.2562,-17.6653,-0.0899012,4.37174,3.9468,0.0490129
64,29,-9.16642,-1.47852,0.0610024,1.01632,-10.3477,0.341915
64,30,9.32734,-6.20903,0.0854636,5.12272,7.89148,-0.159622
64,31,-7.11939,-10.9697,-0.238296,7.43176,-4.84055,0.237233
64,32,9.28352,-13.4199,0.260558,6.64249,3.80364,-0.0173821
64,33,-9.1656,5.07863,0.121812,-5.28576,-8.41612,-0.351395
64,34,-9.79538,5.70609,0.174617,-4.51054,-8.42669,-0.308642
64,35,6.47438,-8.30378,0.0983023,7.55802,6.13832,-0.341166
64,36,4.69407,-19.9143,0.0678049,6.86319,1.73982,-0.0140037
64,37,-6.44257,-1.72047,1.3417,6.22491,-7.09737,0.45293
64,38,-2.58266,6.42645,0.000220209,-11.2452,-4.33912,0.00380541
64,39,16.3729,1.91534,0.0478133,-1.35223,8.19072,-0.00690369
64,40,-20.8605,-5.58937,-0.137943,1.80073,-6.58104,0.0303452
64,41,-10.2097,-0.574042,-0.134509,-0.523864,-8.81413,0.387426
64,42,-10.6696,-24.3227,0.145928,5.73671,-2.43893,-0.00987889
64,43,28.7299,-0.942553,0.182219,0.000230444,5.79422,-0.0181048
64,44,6.02321,-11.6155,0.293941,7.76449,4.08413,-0.292371
64,45,-3.70332,-10.0285,-0.0252316,9.01706,-3.32756,0.0262618
64,46,-2.17398,27.5215,-0.0225925,-6.04052,-0.571391,-0.00311169
64,47,15.2226,-20.4173,0.195583,5.06949,3.91684,-0.0491528
64,48,-3.37672,-7.07817,0.417643,9.66725,-5.59761,-0.0143912
64,49,21.3794,-2.73748,0.246257,0.773518,6.89528,-0.0656912
64,50,4.97812,27.3725,-0.351334,-5.86289,0.970837,0.0271026
64,51,-12.3689,-15.9226,-0.333094,5.67543,-4.19377,0.0525304
64,52,-2.2868,10.3612,-0.0662731,-9.42898,-2.24541,0.194423
64,53,6.01227,-6.33886,0.0208633,7.83273,7.34909,0.427688
64,54,-8.09803,-24.5175,-0.0906301,5.81045,-1.79801,0.0366189
64,55,27.6168,-5.96887,0.291146,1.17853,5.98722,-0.0331435
64,56,-13.279,21.5309,-0.283745,-5.23901,-3.44197,0.0388988
64,57,-0.459493,12.7306,0.070592,-8.88141,-0.586635,-0.0984067
64,58,20.0241,-16.7417,0.274385,3.47853,4.63361,-0.102269
64,59,-2.02902,-25.9466,-0.320546,6.21392,-0.342725,0.0250758
64,60,5.61737,-26.1164,-0.124383,5.55176,1.35211,-0.0456686
64,61,9.38217,-14.2941,0.342016,6.3652,4.36424,-0.131189
64,62,10.0453,27.474,-0.204153,-5.5407,1.93223,0.00344098
64,63,20.2486,11.2306,-0.346943,-3.26399,5.70012,0.0497541
64,64,23.25,15.0267,-0.328225,-3.35949,5.00104,0.02858
64,65,-25.6423,5.72174,-0.0432128,-1.23667,-6.03758,0.00445601
64,66,28.6583,6.68686,0.143502,-1.42424,5.66171,-0.0173554
64,67,-11.0552,18.295,0.363414,-5.80905,-3.72576,-0.0935475
64,68,-24.9863,-6.2437,-0.0212414,1.60769,-6.06795,0.00586655
64,69,-22.0569,17.596,-0.447491,-3.62789,-4.68673,0.0292575
64,70,15.5447,24.3488,0.340027,-4.98303,3.06696,-0.0216525
64,71,-11.8918,2.09147,-0.103577,-1.20449,-9.31142,0.101103
64,72,-20.384,-11.5148,-0.122541,3.07129,-5.59458,0.086779
64,73,-5.39167,26.3937,-0.0627956,-5.86069,-1.30747,0.00901003
64,74,-1.76351,-19.3638,-0.124173,6.83676,-0.0119635,0.0357826
64,75,-1.77647,-18.2032,0.107442,7.34053,-0.983876,-0.147477
64,76,1.05155,9.16177,-0.0409818,-10.4203,1.01276,0.485265
64,77,15.7896,2.41163,0.0434574,-0.900259,7.25847,-0.0164367
64,78,21.1065,-0.389824,-0.209349,-0.0544286,6.7151,0.0900516
64,79,-6.88802,0.678301,0.293519,-5.66452,-15.8736,1.38389
64,80,10.071,2.82786,0.0454451,-2.72362,9.93942,-0.11351
64,81,-6.03775,-12.8011,0.19142,7.63886,-3.41953,-0.173805
64,82,-6.20239,-3.98117,-0.106638,7.19991,-9.27851,-0.379669
64,83,-10.375,-11.9173,-0.232311,6.23338,-5.1757,0.104248
64,84,-5.17502,4.92158,0.141912,-8.14379,-8.62496,0.371773
64,85,-11.2834,14.9423,-0.426542,-5.76133,-4.45605,0.108004
64,86,-1.82503,-5.36786,0.0377107,13.8489,-2.22866,0.436877
64,87,4.15857,-16.2021,-0.0817278,7.52679,1.93254,0.0456939
64,88,6.01974,8.7923,0.0210935,-8.12469,5.37199,-0.0708815
64,89,8.78966,17.6112,-0.36429,-6.37272,3.11589,0.0670947
64,90,17.8565,19.2314,-0.187494,-4.64897,4.48508,0.0172219
64,91,17.3213,20.2405,-0.185667,-4.60902,3.45712,0.00273651
64,92,17.3916,7.0839,0.26451,-2.81318,6.70204,-0.0598129
64,93,5.80125,-2.84631,0.307243,5.59653,11.0544,0.436801
64,94,-10.4428,-0.455446,-0.0668416,3.55473,-8.41001,2.24247
64,95,19.0392,-9.55846,0.0795579,2.93841,6.11648,-0.0192589
64,96,5.51786,-10.0919,-0.127165,8.33603,4.60666,0.421764
64,97,12.1668,-20.0978,-0.347779,5.64209,3.53683,0.0813762
64,98,10.1194,-24.3695,0.198461,8.84544,-1.15081,-0.0727346
64,99,0.648679,-12.9414,0.029096,8.84252,0.48739,-0.0116981
64,100,-4.26222,-9.72437,-2.15516,6.22035,-14.1981,-1.72208
65,0,0,0,0,0,0,0
65,1,5.23751,11.092,0.00472688,-8.27359,3.64887,0.00154822
65,2,14.3076,-14.8358,-0.298472,4.89296,4.76021,0.0826251
65,3,-4.15989,-3.94646,0.391273,8.54607,-9.46145,0.0765675
65,4,-2.83178,-19.387,-0.300354,7.43733,-0.862448,0.218275
65,5,-21.8389,4.99836,-0.0501083,-1.3932,-6.53105,0.0102311
65,6,3.02027,7.1289,0.143145,-10.4713,4.42003,0.581098
65,7,8.04576,-0.598679,0.0347287,0.766372,11.1055,0.201955
65,8,-4.72888,-6.07444,-0.257912,9.14989,-6.4501,0.692307
65,9,4.65935,-26.6982,-0.267587,6.19077,1.25632,0.0408139
65,10,9.35661,2.91387,0.0408457,-3.42493,8.28376,-0.122683
65,11,27.9268,-3.62431,0.252329,0.636527,5.87514,-0.0155737
65,12,4.6972,2.96261,-0.0646367,-7.12729,11.3678,0.0181021
65,13,-6.83016,0.560343,0.273197,0.00267263,-11.032,0.244788
65,14,18.3125,-18.7236,-0.0745667,3.81017,5.52574,0.0262729
65,15,12.1799,-9.29673,-0.165713,4.8129,6.4782,0.110384
65,16,-16.8166,10.2747,-0.130916,-3.63328,-6.13944,0.0303169
65,17,11.6272,-5.37777,0.292979,3.59953,7.97153,-0.287832
65,18,6.86577,-20.0634,0.241553,3.89979,5.21975,-0.0196123
65,19,-3.20377,-4.03003,-0.0916697,11.216,-8.87957,-0.12248
65,20,-7.78563,-2.8506,-0.103087,3.27,-10.6989,-0.338482
65,21,-10.4407,-0.692796,-0.0517807,0.658695,-11.2004,-2.21597
65,22,-22.0766,-11.048,0.31753,3.0491,-5.61648,-0.063047
65,23,18.4136,-19.2038,-0.0706634,5.07806,3.41722,-0.0122822
65,24,12.6817,-17.0243,-0.0656241,5.5511,4.09892,-0.0111144
65,25,-8.50799,11.9352,-0.160904,-6.77765,-4.88862,0.0914972
65,26,-28.4897,-7.1895,0.203587,1.5609,-5.62598,-0.0164978
65,27,6.12957,4.45165,-0.0270478,-6.76177,9.22776,-0.0999081
65,28,18.3434,-17.5864,-0.088912,4.34876,3.95134,0.0499119
65,29,-9.14384,-1.68502,0.0678213,1.24062,-10.3001,0.339846
65,30,9.42846,-6.05032,0.0822602,4.98823,7.97873,-0.16069
65,31,-6.97008,-11.0656,-0.233527,7.49818,-4.74234,0.239682
65,32,9.41596,-13.3434,0.260214,6.60108,3.84561,-0.01696
65,33,-9.26983,4.90952,0.114773,-5.13699,-8.4928,-0.352374
65,34,-9.88416,5.53668,0.168414,-4.36694,-8.51341,-0.31167
65,35,6.62442,-8.17956,0.0914606,7.44504,6.28198,-0.34293
65,36,4.83125,-19.879,0.0675239,6.85401,1.78863,-0.0140826
65,37,-6.31398,-1.86132,1.34986,6.6376,-6.98149,0.361679
65,38,-2.80602,6.33578,0.000297212,-11.0841,-4.72441,0.00389732
65,39,16.345,2.0792,0.047672,-1.44231,8.19509,-0.00723482
65,40,-20.824,-5.72088,-0.137333,1.84283,-6.57024,0.0306954
65,41,-10.2205,-0.749109,-0.125697,-0.599681,-8.67833,0.523794
65,42,-10.5548,-24.3712,0.145728,5.74976,-2.41161,-0.0101274
65,43,28.7297,-0.826679,0.181856,-0.0262239,5.79312,-0.0182338
65,44,6.17796,-11.5327,0.288062,7.70993,4.1888,-0.295441
65,45,-3.52239,-10.0933,-0.0247202,9.07482,-3.1595,0.0248973
65,46,-2.29478,27.5098,-0.0226548,-6.0387,-0.598902,-0.0031187
65,47,15.3239,-20.3387,0.194591,5.05126,3.94534,-0.049982
65,48,-3.18201,-7.18714,0.417156,9.7995,-5.29871,-0.0341866
65,49,21.3945,-2.5995,0.244934,0.729307,6.90286,-0.066657
65,50,4.86082,27.3916,-0.350788,-5.86719,0.944315,0.0274845
65,51,-12.2551,-16.0061,-0.332034,5.70743,-4.15324,0.053427
65,52,-2.47499,10.3145,-0.0623723,-9.38785,-2.42043,0.195624
65,53,6.16713,-6.19,0.0294132,7.65091,7.53543,0.427157
65,54,-7.98175,-24.5531,-0.0898941,5.81821,-1.76769,0.0369814
65,55,27.6401,-5.84904,0.29048,1.15269,5.99575,-0.0334897
65,56,-13.3836,21.4618,-0.282963,-5.22139,-3.47023,0.0393526
65,57,-0.637081,12.7176,0.0686162,-8.8765,-0.712997,-0.0991662
65,58,20.0934,-16.6489,0.272323,3.4477,4.6482,-0.103902
65,59,-1.90471,-25.9532,-0.32004,6.21685,-0.311074,0.0255184
65,60,5.72826,-26.0891,-0.125306,5.53733,1.37724,-0.0466227
65,61,9.50909,-14.2062,0.339371,6.32651,4.42557,-0.133251
65,62,9.93442,27.5124,-0.204083,-5.54932,1.90897,0.00361374
65,63,20.183,11.3444,-0.345941,-3.29744,5.68144,0.0504438
65,64,23.1826,15.1266,-0.32765,-3.38307,4.98584,0.0289336
65,65,-25.6667,5.60092,-0.0431232,-1.2067,-6.04436,0.00450406
65,66,28.6296,6.80003,0.143154,-1.44821,5.65592,-0.0174896
65,67,-11.1711,18.2201,0.361531,-5.78572,-3.76555,-0.0947403
65,68,-24.9538,-6.36499,-0.0211232,1.63818,-6.06096,0.00596019
65,69,-22.1292,17.5021,-0.446901,-3.60719,-4.70306,0.0296846
65,70,15.4449,24.41,0.339589,-4.9963,3.04491,-0.022126
65,71,-11.9145,1.90497,-0.101541,-1.06395,-9.33724,0.102544
65,72,-20.3223,-11.6265,-0.120794,3.10055,-5.57432,0.087895
65,73,-5.50881,26.3673,-0.0626146,-5.85335,-1.33508,0.00908914
65,74,-1.62679,-19.3634,-0.123444,6.83429,0.0531209,0.037105
