step,particle_id,x,y,z,vx,vy,vz,mass
0,74,17.2687,-0.395209,0.231995,0.1776,7.57498,0.0135187,0.160496
0,75,2.34846,16.9512,0.171642,-7.56274,1.0558,-0.0183426,0.281274
0,76,12.8408,-7.17431,-0.00299339,4.02698,7.17339,0.0641549,0.872636
0,77,-14.0094,-9.72612,-0.0868601,4.37065,-6.32885,0.036601,0.383463
0,78,0.738441,-7.38892,0.175406,11.5357,1.10332,-0.0445481,0.316766
0,79,6.61488,-4.66325,-0.195397,6.42582,9.08549,-0.0672724,0.506926
0,80,-0.201922,-6.01073,-0.0783153,12.8988,-0.401503,0.0412562,0.539344
0,81,8.18835,17.5285,-0.107263,-6.50547,3.07196,0.0225693,0.944075
0,82,-5.68611,6.35144,0.194268,-8.01845,-7.22576,-0.0695761,0.666704
0,83,14.792,5.73685,0.229965,-2.888,7.43913,0.0138392,0.627857
0,84,7.53744,0.947468,0.119898,-1.4354,11.3667,-0.0645173,0.929827
0,85,-14.0133,4.50488,-0.135247,-2.52423,-7.89,-0.0119669,0.63847
0,86,4.70369,-13.0898,-0.118448,7.94515,2.82782,-0.0402808,0.840359
0,87,2.36611,-6.18527,-0.000279155,11.4287,4.39796,-0.039728,0.868277
0,88,0.371511,12.0139,0.199317,-9.09119,0.2515,0.0480317,0.244455
0,89,0.869924,5.67548,0.232284,-13.1024,2.02133,-0.0219509,0.108439
0,90,-14.0059,-6.55975,0.0927835,3.42172,-7.28756,0.0253783,0.166565
0,91,-1.44959,-6.05144,0.229377,12.2697,-2.99476,-0.0226446,0.369477
0,92,-2.4505,16.2465,-0.159443,-7.71999,-1.13543,-0.0248277,0.441043
0,93,10.3224,-0.641249,-0.184093,0.572992,9.781,-0.06763,0.575607
0,94,7.09448,-9.63213,-0.185953,7.37313,5.45906,0.043138,0.229591
0,95,-8.14368,-4.79487,-0.0245042,5.26088,-8.8232,-0.0534867,0.546464
0,96,2.91202,-4.31628,-0.0655576,11.4714,7.71193,-0.020573,0.679114
0,97,6.82,12.4561,0.170774,-7.32738,4.0628,-0.0310465,0.936186
0,98,-9.44455,16.2978,-0.0600435,-6.29407,-3.66453,-0.05406,0.491954
0,99,-11.3011,-15.6452,0.141423,5.84877,-4.23528,-0.0249473,0.134041
0,100,5.85747,-6.324,0.226886,7.90691,7.29108,-0.0343872,0.67956
1,0,0,0,0,0,0,0,1000
1,1,-8.29065,15.6557,0.0300489,-6.6269,-3.53885,-0.047821,0.576794
1,2,1.30733,-4.85895,-0.133334,13.5958,3.61681,0.0434152,0.95378
1,3,-8.13571,3.07528,0.219268,-3.74268,-10.0548,0.0536587,0.993476
1,4,-5.87296,7.2131,0.154026,-8.01315,-6.5977,0.00803155,0.753803
1,5,-4.12188,12.1582,0.180888,-8.38503,-2.87277,-0.0144086,0.349455
1,6,-1.19228,5.4267,0.127293,-13.049,-2.89399,0.0608978,0.746832
1,7,6.02785,-10.8678,-0.00267455,7.81141,4.38277,0.0116344,0.484132
1,8,-16.5737,2.64858,-0.245613,-1.23093,-7.5952,0.0467701,0.555574
1,9,-7.30847,-14.2945,0.206842,7.03675,-3.58919,0.00895012,0.257237
1,10,-2.23386,9.16481,0.165712,-9.95825,-2.43746,0.0455397,0.206706
1,11,5.3761,11.2822,0.0757671,-8.11929,3.82781,-0.0150357,0.352708
1,12,10.3816,-9.17881,0.148202,5.64712,6.3989,-0.0612269,0.281204
1,13,4.66866,-4.39171,0.0491552,8.58942,9.09869,0.0486129,0.365491
1,14,-4.33521,4.81686,0.156284,-9.25062,-8.27119,0.0586717,0.106592
1,15,15.4629,0.47133,0.195652,-0.278259,8.02592,0.0548059,0.245005
1,16,-8.88987,15.5513,0.108391,-6.45575,-3.7406,-0.0681773,0.312113
1,17,-16.1611,11.1183,0.182231,-4.06621,-5.89421,0.0396756,0.830741
1,18,10.9783,-1.24094,-0.0989164,1.07041,9.43852,-0.0102501,0.263047
1,19,-17.8325,-1.69354,0.0754247,0.718904,-7.41892,-0.0395937,0.100164
1,20,12.5216,-6.46929,0.018789,3.83458,7.49173,-0.0553545,0.694508
1,21,-8.38718,14.7975,0.164851,-6.66942,-3.7618,0.00176046,0.572871
1,22,-8.46408,9.8596,-0.14552,-6.62216,-5.68353,0.0650597,0.141011
1,23,-8.33456,8.45013,-0.191369,-6.49376,-6.46588,0.0115599,0.356693
1,24,-9.44068,2.4262,0.0523131,-2.50487,-9.76854,-0.0234921,0.721219
1,25,1.31913,17.7603,0.11731,-7.47243,0.546675,-0.0108191,0.203778
1,26,-7.23052,-2.70726,-0.241563,3.97608,-10.6274,-0.0432556,0.772132
1,27,-9.98489,3.67029,0.214999,-3.32097,-9.10387,-0.0141491,0.634558
1,28,1.6442,11.5428,0.0929575,-9.15865,1.30114,-0.0587935,0.838202
1,29,10.5633,-5.28911,0.248501,4.11525,8.25088,-0.00906055,0.35176
1,30,-3.71589,-9.71762,0.0923906,9.1293,-3.51544,0.0435728,0.191158
1,31,11.4336,8.52228,0.035561,-5.0082,6.74531,-0.00153824,0.738329
1,32,-0.950628,11.9648,0.0928974,-9.1051,-0.687292,-0.0236673,0.480841
1,33,-9.47339,-8.50086,0.223785,5.93411,-6.5745,-0.0693844,0.350929
1,34,11.1323,-11.7633,-0.206755,5.70554,5.42606,-0.0371359,0.691308
1,35,7.30093,-13.2842,-0.0336584,7.11964,3.93897,0.0683058,0.576968
1,36,3.21026,-13.8718,-0.140304,8.16661,1.85884,-0.0136267,0.117024
1,37,10.1966,-6.84427,-0.0280976,5.00562,7.52807,0.0285608,0.539258
1,38,14.4953,13.301,-0.11082,-4.80919,5.22689,0.0362424,0.455149
1,39,-7.2356,1.11411,-0.167257,-1.82663,-11.6164,0.027526,0.513944
1,40,12.4624,4.06787,0.146662,-2.68809,8.28256,-0.0270518,0.292025
1,41,-9.15074,14.1028,0.197971,-6.49164,-4.19069,0.0154518,0.337132
1,42,-10.4143,-16.4688,0.128795,6.03928,-3.80145,0.00575388,0.363521
1,43,3.72491,-9.65229,-0.24436,9.20426,3.51485,-0.0333972,0.88492
1,44,-8.79467,-11.1013,-0.0703599,6.60738,-5.19172,-0.00862019,0.139254
1,45,-15.0805,-10.9015,-0.138119,4.29104,-5.92399,0.0394487,0.745815
1,46,6.01227,-13.406,0.0987674,7.56372,3.41893,-0.0339476,0.26622
1,47,-0.119831,-17.8747,0.00341903,7.49638,-0.0247633,-0.0286795,0.174698
1,48,15.9216,-3.28454,0.249259,1.56196,7.67975,-0.0114091,0.735646
1,49,17.5655,-4.18245,-0.14272,1.73208,7.24567,0.0194166,0.161189
1,50,-7.24436,18.4407,-0.185227,-6.62005,-2.61243,0.0433867,0.814134
1,51,6.67949,-13.3818,0.025013,7.31791,3.64065,0.0296349,0.761411
1,52,-7.14429,0.663293,0.127657,-1.0981,-11.7885,-0.00675892,0.806311
1,53,11.6313,0.133628,-0.244578,-0.145426,9.27443,0.0259326,0.419702
1,54,9.77196,6.92928,-0.106677,-5.29088,7.4168,0.0354553,0.594495
1,55,-12.882,-2.95275,-0.118609,1.90479,-8.49678,0.0674894,0.21318
1,56,-17.1921,-1.00887,-0.165536,0.427497,-7.641,0.0170055,0.908264
1,57,0.341371,-12.3292,-0.227256,9.01988,0.231928,0.067757,0.421978
1,58,7.75883,-5.59141,-0.0016474,5.92984,8.27689,-0.0525275,0.744681
1,59,-3.99205,7.10719,0.111212,-9.68413,-5.42287,-0.0711989,0.289938
1,60,-12.3499,-9.26781,-0.0446201,4.84465,-6.39898,0.0503179,0.453786
1,61,10.6467,8.88878,-0.0381514,-5.46244,6.52624,0.0615299,0.875718
1,62,18.5577,-4.69847,-0.120435,1.78511,7.03014,-0.00554881,0.526218
1,63,17.9121,-4.11662,0.152048,1.61167,7.16345,-0.00620586,0.282548
1,64,4.66895,16.1042,0.127584,-7.38317,2.16412,0.0397201,0.286034
1,65,-13.8661,8.3972,0.0340863,-4.05213,-6.74367,-0.0619837,0.173146
1,66,-9.0104,-14.5267,-0.171591,6.48791,-4.06567,-0.0225474,0.84147
1,67,11.3208,6.43737,-0.222151,-4.365,7.66851,-0.0529154,0.271903
1,68,11.0434,6.55189,-0.194233,-4.52101,7.61271,-0.0407218,0.112085
1,69,-4.19305,-6.6875,-0.0989069,9.55314,-5.96229,-0.0585294,0.583408
1,70,-6.99068,6.05935,-0.215646,-6.84452,-7.84091,0.0463199,0.308505
1,71,7.89491,9.17101,0.0646858,-6.87726,5.8989,0.0301741,0.203479
1,72,0.455664,-13.0647,0.0204515,8.76334,0.277027,-0.00633244,0.766149
1,73,-4.05502,-9.38884,0.173114,9.13034,-3.93421,-0.0537368,0.702776
1,74,17.2703,-0.31946,0.232128,0.141658,7.57473,0.0129742,0.160496
1,75,2.2728,16.9615,0.171457,-7.56813,1.02101,-0.0187959,0.281274
1,76,12.8809,-7.1024,-0.00234958,3.97736,7.20812,0.0645921,0.872636
1,77,-13.9656,-9.78932,-0.0864934,4.39953,-6.31003,0.0367453,0.383463
1,78,0.853715,-7.37696,0.174935,11.5178,1.28798,-0.0496417,0.316766
1,79,6.67851,-4.57198,-0.196046,6.30057,9.1682,-0.0624642,0.506926
1,80,-0.0728733,-6.01336,-0.0778814,12.908,-0.124344,0.0455229,0.539344
1,81,8.12323,17.5591,-0.107036,-6.51754,3.04622,0.0227675,0.944075
1,82,-5.76584,6.27871,0.193552,-7.92817,-7.32034,-0.073757,0.666704
1,83,14.763,5.81117,0.2301,-2.92735,7.42424,0.0131296,0.627857
1,84,7.52223,1.06102,0.119239,-1.60672,11.3427,-0.067367,0.929827
1,85,-14.0383,4.4259,-0.135365,-2.47869,-7.90471,-0.0114736,0.63847
1,86,4.78307,-13.0612,-0.118846,7.93112,2.87853,-0.0393503,0.840359
1,87,2.47998,-6.14021,-0.000677618,11.3437,4.61338,-0.0399607,0.868277
1,88,0.28059,12.016,0.199789,-9.09275,0.180041,0.0462668,0.244455
1,89,0.738658,5.69419,0.232003,-13.1472,1.72143,-0.0343594,0.108439
1,90,-13.9715,-6.63254,0.0930355,3.46104,-7.27003,0.0250339,0.166565
1,91,-1.32656,-6.08013,0.229097,12.3322,-2.74339,-0.033287,0.369477
1,92,-2.52767,16.235,-0.159689,-7.71452,-1.17363,-0.0243652,0.441043
1,93,10.3276,-0.543419,-0.184759,0.481897,9.78462,-0.0655954,0.575607
1,94,7.16799,-9.57726,-0.185514,7.32926,5.51507,0.0446319,0.229591
1,95,-8.09058,-4.88281,-0.0250381,5.35857,-8.76432,-0.0532934,0.546464
1,96,3.02569,-4.23765,-0.0657395,11.2598,8.01053,-0.0157973,0.679114
1,97,6.74661,12.4965,0.170459,-7.35225,4.01755,-0.0317669,0.936186
1,98,-9.50739,16.261,-0.0605783,-6.27259,-3.69534,-0.0528968,0.491954
1,99,-11.2425,-15.6874,0.141171,5.86831,-4.21354,-0.0253616,0.134041
1,100,5.93608,-6.25058,0.22652,7.81547,7.39132,-0.0388364,0.67956
2,0,0,0,0,0,0,0,1000
2,1,-8.3569,15.6201,0.0295808,-6.62271,-3.57589,-0.0457994,0.576794
2,2,1.44279,-4.82089,-0.132845,13.491,3.99285,0.0543753,0.95378
2,3,-8.17253,2.97448,0.219784,-3.62144,-10.103,0.0495842,0.993476
2,4,-5.95273,7.14663,0.154097,-7.9389,-6.69599,0.00606041,0.753803
2,5,-4.20563,12.1292,0.180739,-8.36497,-2.93123,-0.0153466,0.349455
2,6,-1.32243,5.39618,0.127865,-12.9766,-3.20917,0.0534546,0.746832
2,7,6.1058,-10.8237,-0.00255932,7.77878,4.43923,0.011409,0.484132
2,8,-16.5858,2.5726,-0.245142,-1.19395,-7.60103,0.0473836,0.555574
2,9,-7.23803,-14.3303,0.206926,7.05213,-3.5536,0.00781058,0.257237
2,10,-2.33331,9.13988,0.166157,-9.93147,-2.54727,0.0434976,0.206706
2,11,5.29478,11.3202,0.0756154,-8.14517,3.77088,-0.0152969,0.352708
2,12,10.4379,-9.11463,0.147585,5.60683,6.4354,-0.0621326,0.281204
2,13,4.75366,-4.2999,0.0496304,8.40892,9.26123,0.0464074,0.365491
2,14,-4.42693,4.73327,0.156842,-9.09173,-8.44466,0.0528412,0.106592
2,15,15.4599,0.551578,0.196197,-0.32151,8.02354,0.0541914,0.245005
2,16,-8.95427,15.5137,0.107696,-6.42406,-3.76886,-0.0708263,0.312113
2,17,-16.2017,11.0593,0.182626,-4.04346,-5.90963,0.0394002,0.830741
2,18,10.9886,-1.14648,-0.0990183,0.984286,9.45265,-0.0101374,0.263047
2,19,-17.8251,-1.76768,0.0750159,0.757803,-7.40864,-0.0421802,0.100164
2,20,12.5598,-6.39433,0.018233,3.7947,7.50121,-0.0558369,0.694508
2,21,-8.4538,14.7598,0.164859,-6.65582,-3.78309,-0.000122211,0.572871
2,22,-8.5301,9.80253,-0.144865,-6.58195,-5.73123,0.0658348,0.141011
2,23,-8.39924,8.38521,-0.191246,-6.44164,-6.51763,0.0130404,0.356693
2,24,-9.46519,2.32841,0.0520796,-2.39773,-9.78984,-0.023201,0.721219
2,25,1.2444,17.7656,0.117201,-7.47343,0.512378,-0.0109794,0.203778
2,26,-7.18998,-2.81324,-0.241968,4.13288,-10.5671,-0.0377216,0.772132
2,27,-10.0177,3.57907,0.214845,-3.23241,-9.13849,-0.0165473,0.634558
2,28,1.55255,11.5555,0.092367,-9.17039,1.22802,-0.059298,0.838202
2,29,10.6041,-5.20646,0.248399,4.04998,8.27978,-0.0113825,0.35176
2,30,-3.62453,-9.75223,0.0928476,9.14107,-3.4063,0.0478337,0.191158
2,31,11.3833,8.5896,0.0355393,-5.05965,6.71822,-0.00278455,0.738329
2,32,-1.04164,11.9576,0.0926587,-9.09723,-0.75757,-0.0240694,0.480841
2,33,-9.41382,-8.5664,0.223084,5.98055,-6.53255,-0.0706566,0.350929
2,34,11.1892,-11.7089,-0.207124,5.67716,5.45577,-0.0364847,0.691308
2,35,7.37191,-13.2446,-0.0329655,7.07612,3.97677,0.0702705,0.576968
2,36,3.29189,-13.853,-0.140437,8.15786,1.91097,-0.0129782,0.117024
2,37,10.2464,-6.76879,-0.0278097,4.95042,7.56651,0.0290186,0.539258
2,38,14.4471,13.3532,-0.110457,-4.82948,5.20824,0.036416,0.455149
2,39,-7.25293,0.997702,-0.166885,-1.63884,-11.663,0.0468036,0.513944
2,40,12.4352,4.1506,0.146388,-2.74455,8.2648,-0.0278523,0.292025
2,41,-9.21553,14.0607,0.19812,-6.46648,-4.21378,0.0144225,0.337132
2,42,-10.3538,-16.5067,0.128851,6.05407,-3.77606,0.00539567,0.363521
2,43,3.81679,-9.6167,-0.244681,9.17098,3.60277,-0.0308369,0.88492
2,44,-8.72844,-11.153,-0.0704445,6.63879,-5.15174,-0.00829823,0.139254
2,45,-15.0374,-10.9607,-0.137723,4.31705,-5.90506,0.0397508,0.745815
2,46,6.08789,-13.3716,0.0984105,7.55933,3.46637,-0.0374311,0.26622
2,47,-0.0448642,-17.8747,0.00313215,7.49689,0.00852647,-0.0286954,0.174698
2,48,15.937,-3.20771,0.24914,1.52415,7.68661,-0.0122781,0.735646
2,49,17.5827,-4.10995,-0.142479,1.71242,7.25377,0.0288008,0.161189
2,50,-7.31052,18.4144,-0.184791,-6.61101,-2.6389,0.0437882,0.814134
2,51,6.7526,-13.3452,0.0253044,7.30319,3.68587,0.0286359,0.761411
2,52,-7.15432,0.545397,0.127525,-0.908382,-11.7891,-0.019513,0.806311
2,53,11.6294,0.226355,-0.244309,-0.223222,9.27062,0.0278901,0.419702
2,54,9.71878,7.00325,-0.106319,-5.34496,7.37782,0.0361852,0.594495
2,55,-12.8627,-3.03765,-0.117931,1.96185,-8.48329,0.0680424,0.21318
2,56,-17.1876,-1.08527,-0.165363,0.461973,-7.63916,0.0176164,0.908264
2,57,0.431575,-12.3267,-0.226552,9.02083,0.287907,0.0730177,0.421978
2,58,7.81767,-5.50832,-0.00217296,5.83753,8.34087,-0.0525759,0.744681
2,59,-4.08854,7.0523,0.11049,-9.61301,-5.55505,-0.0731658,0.289938
2,60,-12.3013,-9.33167,-0.0441163,4.87784,-6.37364,0.0504291,0.453786
2,61,10.5919,8.95384,-0.0375314,-5.49494,6.48641,0.0624483,0.875718
2,62,18.5754,-4.62812,-0.120484,1.75269,7.04013,-0.00425887,0.526218
2,63,17.9281,-4.04497,0.151951,1.57825,7.16568,-0.0132084,0.282548
2,64,4.59507,16.1257,0.12798,-7.39323,2.12849,0.0394028,0.286034
2,65,-13.9065,8.32966,0.0334661,-4.01839,-6.76394,-0.0620567,0.173146
2,66,-8.94543,-14.5672,-0.171813,6.50674,-4.0356,-0.0218878,0.84147
2,67,11.2768,6.51394,-0.222666,-4.4302,7.64628,-0.0501275,0.271903
2,68,10.9981,6.62782,-0.194647,-4.54912,7.57347,-0.0418924,0.112085
2,69,-4.09709,-6.74644,-0.0994812,9.63874,-5.8259,-0.0563264,0.583408
2,70,-7.05865,5.98056,-0.215159,-6.75046,-7.91581,0.0512096,0.308505
2,71,7.82592,9.22974,0.0649853,-6.92052,5.84635,0.0297281,0.203479
2,72,0.543288,-13.0616,0.0203767,8.76134,0.343886,-0.00863285,0.766149
2,73,-3.96349,-9.42777,0.172561,9.17477,-3.85023,-0.0569287,0.702776
2,74,17.2715,-0.243714,0.232255,0.105716,7.57433,0.0124297,0.160496
2,75,2.19709,16.9716,0.171266,-7.57338,0.98621,-0.0192491,0.281274
2,76,12.9204,-7.03015,-0.00170154,3.92766,7.24253,0.0650002,0.872636
2,77,-13.9214,-9.85232,-0.0861252,4.42831,-6.29108,0.0368883,0.383463
2,78,0.968797,-7.36316,0.174414,11.497,1.47229,-0.0547211,0.316766
2,79,6.74089,-4.47989,-0.196646,6.1741,9.24917,-0.0576476,0.506926
2,80,0.0562373,-6.01322,-0.0774049,12.9112,0.152847,0.049769,0.539344
2,81,8.058,17.5894,-0.106807,-6.52951,3.02044,0.0229651,0.944075
2,82,-5.84467,6.20504,0.192793,-7.83658,-7.41389,-0.077921,0.666704
2,83,14.7335,5.88534,0.230228,-2.96663,7.40915,0.0124203,0.627857
2,84,7.50531,1.17432,0.118551,-1.77768,11.3162,-0.0702,0.929827
2,85,-14.0628,4.34678,-0.135477,-2.43308,-7.91917,-0.0109793,0.63847
2,86,4.86231,-13.0322,-0.119235,7.91682,2.92912,-0.0384123,0.840359
2,87,2.59299,-6.093,-0.00107837,11.2547,4.82725,-0.0401851,0.868277
2,88,0.189656,12.0175,0.200242,-9.09375,0.108569,0.0444921,0.244455
2,89,0.606979,5.7099,0.231597,-13.185,1.42059,-0.0467471,0.108439
2,90,-13.9367,-6.70515,0.0932841,3.50026,-7.2523,0.0246884,0.166565
2,91,-1.20294,-6.10631,0.228711,12.3895,-2.49088,-0.0438919,0.369477
2,92,-2.60479,16.2231,-0.15993,-7.70888,-1.2118,-0.0239014,0.441043
2,93,10.332,-0.445557,-0.185404,0.390753,9.7874,-0.0635597,0.575607
2,94,7.24107,-9.52183,-0.18506,7.28496,5.57077,0.0461191,0.229591
2,95,-8.03651,-4.97016,-0.0255701,5.45564,-8.70434,-0.0530964,0.546464
2,96,3.13721,-4.15607,-0.0658735,11.0403,8.30339,-0.0110099,0.679114
2,97,6.67296,12.5364,0.170138,-7.37684,3.97217,-0.0324856,0.936186
2,98,-9.57001,16.2239,-0.0611014,-6.251,-3.7261,-0.0517283,0.491954
2,99,-11.1837,-15.7294,0.140915,5.88776,-4.19174,-0.0257735,0.134041
2,100,6.01378,-6.17617,0.226109,7.72281,7.49043,-0.0432811,0.67956
3,0,0,0,0,0,0,0,1000
3,1,-8.42311,15.5842,0.0291329,-6.61845,-3.61285,-0.0437776,0.576794
3,2,1.57715,-4.77909,-0.132247,13.3759,4.36568,0.0652916,0.95378
3,3,-8.20814,2.87322,0.220259,-3.4997,-10.1497,0.0454957,0.993476
3,4,-6.03174,7.07918,0.154147,-7.86362,-6.79334,0.00407362,0.753803
3,5,-4.28917,12.0996,0.180581,-8.34448,-2.98954,-0.0162863,0.349455
3,6,-1.45181,5.36251,0.128362,-12.8966,-3.52253,0.0459781,0.746832
3,7,6.18342,-10.779,-0.00244637,7.74572,4.49547,0.0111816,0.484132
3,8,-16.5975,2.49656,-0.244665,-1.15693,-7.6067,0.0479971,0.555574
3,9,-7.16743,-14.3656,0.206998,7.06736,-3.51793,0.00667633,0.257237
3,10,-2.43249,9.11386,0.166582,-9.90352,-2.65679,0.0414486,0.206706
3,11,5.2132,11.3576,0.0754611,-8.17063,3.71374,-0.0155593,0.352708
3,12,10.4937,-9.0501,0.146959,5.56632,6.47167,-0.0630333,0.281204
3,13,4.83684,-4.20648,0.0500833,8.22518,9.42021,0.0441647,0.365491
3,14,-4.51705,4.64796,0.157341,-8.92953,-8.61499,0.04699,0.106592
3,15,15.4565,0.631801,0.196736,-0.364764,8.02094,0.0535748,0.245005
3,16,-9.01835,15.4759,0.106975,-6.39219,-3.79699,-0.073477,0.312113
3,17,-16.242,11.0001,0.183019,-4.02066,-5.92497,0.0391242,0.830741
3,18,10.998,-1.05189,-0.0991191,0.898128,9.46601,-0.0100186,0.263047
3,19,-17.8173,-1.84171,0.0745811,0.796733,-7.39817,-0.044788,0.100164
3,20,12.5975,-6.31927,0.0176723,3.7546,7.51052,-0.0562845,0.694508
3,21,-8.52029,14.7219,0.164849,-6.64207,-3.80432,-0.00200446,0.572871
