step,particle_id,x,y,z,vx,vy,vz
0,26,-19.7028,9.27793,-5.20424,0.0096871,0.0457543,0.0899791
0,27,-9.25968,-12.707,4.83723,0.0373056,-0.0579859,0.010018
0,28,-22.1734,18.1497,-9.21916,-0.0440669,0.00512197,0.0496178
0,29,-20.2683,7.26852,28.6783,-0.0561126,-0.0883544,-0.0421657
0,30,22.5878,-8.16706,18.4834,-0.0885029,-0.0334048,-0.0118754
0,31,-0.934073,27.0963,-25.3783,0.0578707,-0.0393215,-0.0202658
0,32,25.9731,9.63929,-1.48285,0.0734557,0.090784,-0.0617325
0,33,23.6801,-27.3675,-21.6854,0.0680549,-0.0157927,0.0681909
0,34,-26.071,-11.4125,-24.1782,0.0372407,-0.0629612,0.0229924
0,35,-12.6954,18.085,20.8319,-0.099205,-0.015709,-0.00088087
0,36,-25.1629,-13.2115,8.53373,-0.0907294,0.0290435,-0.0710406
0,37,19.1963,-16.243,-15.1455,0.0158111,0.00171218,-0.0692869
0,38,-12.0186,-5.54029,-3.27467,-0.0771028,-0.00976162,-0.0139716
0,39,5.91996,-29.7412,23.4203,0.0576039,-0.076609,0.0565034
0,40,1.77369,-16.1832,-14.7103,0.0270715,-0.0367791,-0.097545
0,41,-19.5711,-28.027,-23.3778,-0.0985754,-0.0402621,-0.0196648
0,42,-2.86215,10.8404,7.70962,-0.0890372,-0.0850638,0.0672159
0,43,6.1923,7.92733,27.8874,-0.0349955,0.0944264,0.0868715
0,44,-1.17484,6.20116,-8.69827,0.091452,0.049488,0.0554819
0,45,5.25036,2.61483,5.2802,-0.0741693,-0.075822,0.0143305
0,46,-29.7332,-20.551,1.83249,-0.0738968,-0.0739153,-0.0208592
0,47,17.6858,2.62578,-24.067,-0.00534667,-0.0266603,-0.0998341
0,48,8.2909,22.6428,9.91597,0.0645642,0.0811543,0.0436258
0,49,-3.81154,1.07817,-29.7633,-0.0760253,-0.0320979,-0.0878248
0,50,2.37344,9.2336,23.2516,-0.0215864,-0.0695518,-0.0941651
0,51,-23.3298,-6.35192,-9.44467,-0.0691174,-0.086983,0.0960148
0,52,-26.3516,-23.9522,29.412,0.0170448,0.065194,-0.038063
0,53,17.3887,-6.66421,-18.3131,-0.00862561,0.0680561,-0.0122627
0,54,3.9449,14.4373,26.0455,0.0485508,-0.0041326,0.0878796
0,55,10.532,16.1683,2.17202,-0.00441947,-0.0948303,-0.0657344
0,56,-27.8197,-2.67533,11.6858,0.0772001,-0.0369481,0.00949454
0,57,-28.494,26.512,1.15693,0.0810465,0.00823174,0.0721664
0,58,17.7862,21.5048,4.71111,-0.0536123,0.0390702,0.0209553
0,59,-29.0266,16.3326,-13.189,0.0992348,0.060312,-0.0777474
0,60,10.0327,20.4126,14.4622,-0.0609086,0.0636142,0.090334
0,61,24.1991,-0.54516,7.3709,-0.0547535,0.0200817,-0.0795053
0,62,-17.2707,3.27695,-4.43259,-0.0702501,-0.0696797,-0.0417395
0,63,3.06626,-12.299,-9.00003,-0.0836808,0.0614029,0.0643426
0,64,-0.467608,5.20886,25.0425,-0.0848732,-0.0381798,0.00566234
0,65,-26.1563,-19.3272,2.66214,0.0589699,-0.00244322,0.0539579
0,66,4.99393,-8.60775,16.6313,0.0407536,0.0909901,0.0788156
0,67,-9.55067,-10.2527,-25.3344,0.0713586,-0.0250254,0.0976352
0,68,8.7057,-20.7288,-0.00280874,0.0929183,0.0212425,0.0539842
0,69,-6.46256,-14.02,-26.0224,0.0996419,-0.0868975,0.0777697
0,70,-20.8779,27.6779,29.8736,0.0829173,-0.0360651,-0.0358409
0,71,29.9164,-23.0767,-2.16974,-0.0475604,-0.00326449,-0.0462816
0,72,-15.7541,11.8604,8.06278,-0.0799574,-0.061201,0.0362067
0,73,27.0979,-24.3825,16.5924,0.0364941,0.0641467,-0.0455897
0,74,11.7057,-24.7692,5.06303,0.0580789,-0.0187861,0.0403552
0,75,26.7972,17.87,17.8791,0.0547774,-0.0165067,-0.0901567
0,76,13.3894,14.8749,-16.3973,0.0121807,0.0703574,-0.057894
0,77,-23.2871,24.0397,-8.12585,-0.0657214,0.0183335,-0.0526867
0,78,2.83738,24.9855,-20.9251,-0.0729511,-0.0666009,-0.0785553
0,79,10.7683,13.426,-1.98751,-0.0505691,-0.0829957,0.03554
0,80,26.2899,-15.4508,28.7389,-0.0740049,0.0133954,0.0616022
0,81,15.6611,3.63779,-28.8635,-0.086577,0.0790126,0.011164
0,82,15.0915,3.23464,-7.27992,0.0824956,0.0169023,-0.0847941
0,83,5.52072,25.4636,13.8072,-0.0697114,-0.0871099,0.0969621
0,84,-27.649,-8.79135,-18.137,0.0362143,-0.0692335,-0.0393315
0,85,-18.6091,-0.894429,11.1662,0.0106221,-0.0160874,-0.0111945
0,86,-0.517324,-28.3896,-14.0487,0.000136642,-0.0933911,0.0659901
0,87,-17.3617,-16.7324,16.4146,0.0627785,0.0150608,0.0291583
0,88,28.6915,28.6558,9.67567,0.0524039,-0.0745032,-0.0447119
0,89,26.8559,-10.0739,-5.50449,-0.0424585,0.0868877,0.0387327
0,90,-3.58564,-9.75595,-4.36664,0.00946168,-0.02362,0.0577517
0,91,-29.8789,-24.2641,24.4509,-0.069695,0.0178853,0.00646992
0,92,-10.6546,2.54385,-18.3336,-0.0956606,-0.0164496,-0.00491496
0,93,-28.2205,10.1521,0.333873,0.05751,-0.0380555,-0.0117442
0,94,-25.1047,-2.19687,-6.09086,-0.0526707,-0.0750874,-0.0864865
0,95,1.54028,0.242523,29.8566,0.0503807,-0.0331857,-0.0426537
0,96,-17.2261,-13.4321,-1.27836,-0.0337429,0.0100853,-0.0221177
0,97,-5.3745,-5.51683,1.8771,0.082777,0.0680776,0.0166283
0,98,-21.8832,12.7635,10.4989,-0.0584533,-0.0115987,-0.0075745
0,99,10.7888,14.1383,-7.99502,0.0695469,-0.0637958,-0.0951675
1,0,-14.7621,28.4247,-10.232,0.0582028,0.00758309,0.0470849
1,1,-10.463,-7.66886,15.9409,0.0390101,-0.0164877,0.0890977
1,2,28.948,-28.6399,4.0737,-0.0983312,-0.0699677,0.0668921
1,3,-21.0498,-24.403,-11.6641,0.0291192,-0.0821394,-0.0458204
1,4,9.44274,-13.0168,-25.7757,0.0445957,0.0482108,0.0296211
1,5,-4.25649,-12.2575,-13.8292,-0.0248118,0.0273123,0.0195877
1,6,-25.3057,0.0509249,-19.9252,0.0691392,-0.0383969,0.0465641
1,7,19.8682,-21.6299,-14.395,0.0865159,0.0792764,0.0645361
1,8,-0.73466,-2.74888,16.3862,-0.0540291,-0.0913505,-0.0413152
1,9,20.1903,25.1069,-9.1917,-0.0532308,-0.00876042,-0.0222785
1,10,8.64169,-16.6463,23.2276,0.0946246,-0.0792085,-0.000870824
1,11,18.0535,1.72231,-21.5065,0.0380376,0.0355274,-0.0178271
1,12,-19.5965,28.1749,-13.2146,-0.0282271,-0.0273409,0.0134809
1,13,12.3114,11.9169,4.15776,-0.0335927,-0.0937775,0.0743685
1,14,29.7397,6.98988,14.6473,0.0826949,-0.0974875,0.0405589
1,15,-20.6796,7.0246,-16.6432,0.0641553,-0.0948998,-0.0637339
1,16,14.9577,-5.47131,-8.92429,0.044746,0.0754022,0.0895223
1,17,-12.5402,-18.9694,29.23,-0.00162978,-0.083128,-0.0113107
1,18,-9.36227,-7.25867,-0.0298901,0.0727601,0.0183385,0.0465647
1,19,18.2416,-14.8353,-22.3039,-0.0195726,0.007476,-0.0578181
1,20,-7.26712,17.8058,5.57646,-0.0713952,-0.0880806,0.0950415
1,21,-26.0809,6.14794,12.0714,-0.075873,0.0792747,0.00393077
1,22,6.61573,0.366305,-21.6825,0.0649242,0.0706956,-0.093132
1,23,25.4196,-9.48351,27.4915,-0.0516006,0.0741378,-0.0731401
1,24,-16.4175,-9.64953,24.3004,-0.0913872,0.0278364,-0.0850191
1,25,-4.90561,20.2683,24.1698,-0.0136231,0.0597822,0.0168593
1,26,-19.7026,9.27884,-5.20244,0.0100549,0.0451428,0.0901179
1,27,-9.25894,-12.7082,4.83743,0.0373308,-0.0572992,0.0095832
1,28,-22.1742,18.1498,-9.21816,-0.0437353,0.00489967,0.0498669
1,29,-20.2694,7.26675,28.6775,-0.0558439,-0.0884746,-0.0427048
1,30,22.586,-8.16773,18.4832,-0.0888885,-0.0333641,-0.0120526
1,31,-0.932915,27.0955,-25.3787,0.057977,-0.0397889,-0.0197249
1,32,25.9746,9.6411,-1.48408,0.0728037,0.0906053,-0.0617209
1,33,23.6815,-27.3678,-21.684,0.0676737,-0.0152958,0.0685306
1,34,-26.0703,-11.4138,-24.1777,0.0376645,-0.0627087,0.02364
1,35,-12.6974,18.0847,20.8318,-0.0990058,-0.0160952,-0.00124646
1,36,-25.1647,-13.2109,8.53231,-0.0901462,0.0292854,-0.0712978
1,37,19.1966,-16.243,-15.1469,0.0153104,0.00197998,-0.0691631
1,38,-12.0201,-5.54048,-3.27494,-0.0764707,-0.00994462,-0.0134338
1,39,5.92111,-29.7427,23.4214,0.0575261,-0.0761556,0.0561932
1,40,1.77422,-16.1839,-14.7122,0.026766,-0.0359489,-0.0969716
1,41,-19.5731,-28.0278,-23.3781,-0.0983505,-0.0397679,-0.0192749
1,42,-2.86393,10.8387,7.71096,-0.089024,-0.0853598,0.0670161
1,43,6.1916,7.92921,27.8891,-0.0356162,0.0943625,0.0859102
1,44,-1.17301,6.20215,-8.69715,0.0913688,0.0491391,0.0556987
1,45,5.24888,2.61332,5.28048,-0.0744388,-0.0757995,0.0141465
1,46,-29.7346,-20.5525,1.83207,-0.0727346,-0.0732409,-0.0207037
1,47,17.6857,2.62523,-24.069,-0.0057187,-0.0275765,-0.0977613
1,48,8.29219,22.6444,9.91684,0.0643038,0.0806058,0.0437172
1,49,-3.81306,1.07753,-29.765,-0.0760058,-0.0323162,-0.0870973
1,50,2.37301,9.23221,23.2497,-0.0217713,-0.0699013,-0.0944942
1,51,-23.3312,-6.35365,-9.44274,-0.0686227,-0.0865476,0.0964141
1,52,-26.3513,-23.9509,29.4113,0.0170367,0.065451,-0.0388011
1,53,17.3886,-6.66284,-18.3134,-0.00912336,0.0681307,-0.011924
1,54,3.94587,14.4372,26.0473,0.048251,-0.00491638,0.0871308
1,55,10.532,16.1664,2.17071,-0.00447888,-0.0958186,-0.0656792
1,56,-27.8181,-2.67607,11.686,0.0780012,-0.0368208,0.00916513
1,57,-28.4924,26.5122,1.15838,0.0814819,0.00773888,0.0720338
1,58,17.7851,21.5055,4.71153,-0.0542306,0.0384812,0.0208503
1,59,-29.0246,16.3338,-13.1906,0.0999662,0.0600627,-0.0773224
1,60,10.0315,20.4138,14.464,-0.0614188,0.0634364,0.0896323
1,61,24.198,-0.544758,7.3693,-0.0552879,0.0200701,-0.0796478
1,62,-17.2721,3.27556,-4.43342,-0.0700426,-0.069842,-0.041667
1,63,3.06458,-12.2978,-8.99875,-0.0841581,0.0616398,0.0642283
1,64,-0.469302,5.2081,25.0426,-0.0844933,-0.0377865,0.00490037
1,65,-26.1551,-19.3273,2.66322,0.0592167,-0.00193682,0.0539495
1,66,4.99474,-8.60593,16.6329,0.0404601,0.0912181,0.0784561
1,67,-9.54924,-10.2532,-25.3324,0.0720061,-0.0254221,0.0982163
1,68,8.70756,-20.7284,-0.00172858,0.0927835,0.02161,0.0540316
1,69,-6.46057,-14.0217,-26.0208,0.0993394,-0.0860857,0.0785563
1,70,-20.8763,27.6772,29.8729,0.0830934,-0.0363808,-0.036156
1,71,29.9154,-23.0767,-2.17066,-0.0480625,-0.00301631,-0.046235
1,72,-15.7557,11.8591,8.06351,-0.0801103,-0.0615926,0.0360832
1,73,27.0986,-24.3812,16.5915,0.0361213,0.0644725,-0.0457831
1,74,11.7069,-24.7695,5.06383,0.0577849,-0.0182071,0.0401029
1,75,26.7983,17.8697,17.8773,0.0543757,-0.0167116,-0.0904595
1,76,13.3896,14.8763,-16.3985,0.0118575,0.0699204,-0.0574568
1,77,-23.2884,24.0401,-8.12691,-0.0651664,0.0177192,-0.0526808
1,78,2.83591,24.9841,-20.9267,-0.0733047,-0.0668875,-0.0785309
1,79,10.7673,13.4244,-1.98679,-0.0508015,-0.0829906,0.036233
1,80,26.2884,-15.4505,28.7401,-0.0743729,0.0137748,0.0611803
1,81,15.6593,3.63937,-28.8632,-0.0867599,0.0787125,0.0121001
1,82,15.0932,3.23497,-7.28162,0.0820369,0.0166783,-0.0847836
1,83,5.51933,25.4619,13.8091,-0.0695973,-0.0879256,0.0964808
1,84,-27.6483,-8.79274,-18.1378,0.0368804,-0.0691705,-0.039249
1,85,-18.6089,-0.894751,11.1659,0.010926,-0.016114,-0.0115632
1,86,-0.517322,-28.3914,-14.0474,0.00010972,-0.0926465,0.0661808
1,87,-17.3604,-16.7321,16.4152,0.0629879,0.0155798,0.0287848
1,88,28.6925,28.6543,9.67478,0.0520416,-0.0748504,-0.0448074
1,89,26.8551,-10.0722,-5.50372,-0.0431394,0.0869877,0.0386507
1,90,-3.58545,-9.75642,-4.36549,0.00927999,-0.0233362,0.0577452
1,91,-29.8803,-24.2637,24.451,-0.0691987,0.0181997,0.00641519
1,92,-10.6565,2.54352,-18.3337,-0.0955955,-0.0166968,-0.00439325
1,93,-28.2193,10.1513,0.333638,0.0582458,-0.0382958,-0.0117395
1,94,-25.1057,-2.19837,-6.09258,-0.0518711,-0.0750184,-0.0863831
1,95,1.54129,0.241861,29.8558,0.0502793,-0.032998,-0.0434319
1,96,-17.2268,-13.4319,-1.2788,-0.0332416,0.0106614,-0.0220409
1,97,-5.37285,-5.51547,1.87743,0.082132,0.0677481,0.0160683
1,98,-21.8843,12.7633,10.4987,-0.0581509,-0.0121507,-0.00789528
1,99,10.7902,14.137,-7.99692,0.0693257,-0.0641966,-0.0947457
2,0,-14.7621,28.4247,-10.232,0.0582028,0.00758309,0.0470849
2,1,-10.4622,-7.66919,15.9427,0.0390338,-0.0163292,0.0885909
2,2,28.946,-28.6413,4.07504,-0.0987118,-0.0695753,0.0667805
2,3,-21.0492,-24.4047,-11.6651,0.0294547,-0.081599,-0.0456907
2,4,9.44363,-13.0158,-25.7751,0.0444587,0.0485219,0.030336
2,5,-4.25699,-12.2569,-13.8289,-0.0244702,0.0275502,0.0199954
2,6,-25.3043,0.0501559,-19.9243,0.0697206,-0.0385061,0.0471156
2,7,19.8699,-21.6283,-14.3937,0.0860149,0.080383,0.0646041
2,8,-0.735742,-2.75071,16.3854,-0.0541149,-0.0913878,-0.041733
2,9,20.1892,25.1068,-9.19215,-0.0536235,-0.00923725,-0.022104
2,10,8.64358,-16.6479,23.2276,0.0944412,-0.0789122,-0.00133747
2,11,18.0543,1.72302,-21.5069,0.0373906,0.0354112,-0.0181187
2,12,-19.5971,28.1744,-13.2143,-0.0276111,-0.0279208,0.0141217
2,13,12.3107,11.915,4.15924,-0.0342688,-0.0933634,0.0738419
2,14,29.7413,6.98793,14.6481,0.0821852,-0.0975879,0.0403405
2,15,-20.6783,7.0227,-16.6445,0.0645904,-0.095203,-0.0632074
2,16,14.9586,-5.4698,-8.9225,0.044331,0.0754233,0.0893644
2,17,-12.5403,-18.9711,29.2298,-0.00161145,-0.0828048,-0.0118524
2,18,-9.36081,-7.2583,-0.0289621,0.0729284,0.0186229,0.0462397
2,19,18.2412,-14.8352,-22.3051,-0.0200539,0.0078944,-0.056992
2,20,-7.26855,17.804,5.57836,-0.0712606,-0.088724,0.0949699
2,21,-26.0824,6.14953,12.0715,-0.0751477,0.0792262,0.00350894
2,22,6.61703,0.367717,-21.6844,0.0649691,0.0704743,-0.0926545
2,23,25.4186,-9.48203,27.49,-0.051939,0.0738503,-0.0735568
2,24,-16.4193,-9.64897,24.2987,-0.0911351,0.0279229,-0.0856928
2,25,-4.90588,20.2695,24.1702,-0.0135799,0.0593193,0.0164018
2,26,-19.7024,9.27974,-5.20064,0.0104224,0.0445313,0.0902566
2,27,-9.25819,-12.7093,4.83761,0.037356,-0.0566125,0.00914855
2,28,-22.1751,18.1499,-9.21716,-0.0434037,0.00467742,0.0501159
2,29,-20.2705,7.26498,28.6766,-0.0555751,-0.0885947,-0.043244
2,30,22.5842,-8.16839,18.483,-0.089274,-0.0333233,-0.0122299
2,31,-0.931754,27.0947,-25.3791,0.0580833,-0.0402564,-0.0191838
2,32,25.9761,9.64291,-1.48532,0.0721516,0.0904266,-0.0617094
2,33,23.6828,-27.3681,-21.6827,0.0672926,-0.0147989,0.0688701
2,34,-26.0695,-11.415,-24.1772,0.0380882,-0.062456,0.0242878
2,35,-12.6994,18.0844,20.8318,-0.0988066,-0.0164813,-0.00161208
2,36,-25.1665,-13.2103,8.53088,-0.089563,0.0295272,-0.071555
2,37,19.1969,-16.2429,-15.1483,0.0148098,0.00224766,-0.0690392
2,38,-12.0216,-5.54068,-3.2752,-0.075839,-0.010127,-0.0128966
2,39,5.92226,-29.7442,23.4226,0.0574483,-0.0757021,0.0558831
2,40,1.77476,-16.1846,-14.7141,0.0264603,-0.0351191,-0.0963986
2,41,-19.5751,-28.0286,-23.3785,-0.0981257,-0.0392736,-0.0188851
2,42,-2.86571,10.837,7.7123,-0.089011,-0.0856558,0.0668164
2,43,6.19088,7.9311,27.8908,-0.0362364,0.0942982,0.0849489
2,44,-1.17119,6.20313,-8.69604,0.0912858,0.0487902,0.0559156
2,45,5.24738,2.6118,5.28076,-0.0747084,-0.0757771,0.0139624
2,46,-29.7361,-20.554,1.83166,-0.0715734,-0.0725667,-0.0205482
2,47,17.6856,2.62467,-24.0709,-0.00609074,-0.0284904,-0.09569
2,48,8.29348,22.646,9.91772,0.0640432,0.0800571,0.0438088
2,49,-3.81458,1.07688,-29.7668,-0.0759864,-0.0325344,-0.0863699
2,50,2.37257,9.23081,23.2478,-0.0219564,-0.0702506,-0.0948232
2,51,-23.3326,-6.35538,-9.44081,-0.0681282,-0.0861117,0.0968133
2,52,-26.3509,-23.9496,29.4105,0.0170285,0.0657079,-0.039539
2,53,17.3884,-6.66148,-18.3136,-0.00962106,0.0682054,-0.0115853
2,54,3.94683,14.4371,26.049,0.0479513,-0.00569961,0.0863821
2,55,10.5319,16.1644,2.16939,-0.00453845,-0.0968067,-0.065624
2,56,-27.8165,-2.67681,11.6862,0.0788022,-0.0366935,0.00883569
2,57,-28.4907,26.5123,1.15982,0.0819173,0.00724599,0.0719012
2,58,17.784,21.5063,4.71194,-0.0548488,0.0378922,0.0207453
2,59,-29.0226,16.335,-13.1921,0.100698,0.0598134,-0.0768973
2,60,10.0303,20.4151,14.4657,-0.0619289,0.0632587,0.0889307
2,61,24.1969,-0.544357,7.36771,-0.0558224,0.0200584,-0.0797903
2,62,-17.2735,3.27416,-4.43425,-0.069835,-0.0700041,-0.0415943
2,63,3.06289,-12.2965,-8.99746,-0.0846353,0.0618767,0.0641141
2,64,-0.470988,5.20735,25.0427,-0.0841135,-0.0373935,0.00413823
2,65,-26.1539,-19.3273,2.6643,0.059464,-0.00143012,0.0539412
2,66,4.99555,-8.6041,16.6345,0.0401665,0.0914461,0.0780966
2,67,-9.54779,-10.2537,-25.3304,0.0726532,-0.0258185,0.0987975
2,68,8.70942,-20.728,-0.000647477,0.0926486,0.0219774,0.0540791
2,69,-6.45858,-14.0234,-26.0192,0.0990371,-0.085274,0.0793428
2,70,-20.8746,27.6764,29.8721,0.0832696,-0.0366966,-0.0364711
2,71,29.9145,-23.0768,-2.17159,-0.0485647,-0.00276806,-0.0461884
2,72,-15.7573,11.8579,8.06423,-0.0802632,-0.061984,0.0359597
2,73,27.0994,-24.3799,16.5906,0.0357483,0.0647983,-0.0459765
2,74,11.7081,-24.7699,5.06463,0.0574909,-0.0176281,0.0398508
2,75,26.7994,17.8694,17.8755,0.053974,-0.0169164,-0.0907624
2,76,13.3899,14.8777,-16.3996,0.0115343,0.0694833,-0.0570197
2,77,-23.2897,24.0404,-8.12796,-0.0646112,0.0171049,-0.0526748
2,78,2.83444,24.9828,-20.9282,-0.0736583,-0.0671739,-0.0785067
2,79,10.7663,13.4227,-1.98606,-0.0510338,-0.082985,0.0369267
2,80,26.2869,-15.4502,28.7413,-0.0747408,0.0141541,0.0607583
2,81,15.6576,3.64094,-28.863,-0.0869427,0.0784123,0.0130361
2,82,15.0948,3.2353,-7.28331,0.0815782,0.0164542,-0.0847731
2,83,5.51794,25.4601,13.8111,-0.069483,-0.0887412,0.0959996
2,84,-27.6475,-8.79412,-18.1386,0.0375465,-0.0691077,-0.0391665
2,85,-18.6086,-0.895073,11.1657,0.01123,-0.0161405,-0.0119318
2,86,-0.51732,-28.3933,-14.0461,8.27139e-05,-0.0919021,0.0663713
2,87,-17.3592,-16.7317,16.4157,0.0631973,0.0160988,0.0284114
2,88,28.6936,28.6528,9.67388,0.0516792,-0.0751976,-0.0449029
2,89,26.8542,-10.0705,-5.50294,-0.0438204,0.0870877,0.0385688
2,90,-3.58527,-9.75688,-4.36433,0.00909814,-0.0230523,0.0577386
2,91,-29.8817,-24.2634,24.4511,-0.0687023,0.0185141,0.0063604
2,92,-10.6584,2.54319,-18.3338,-0.0955306,-0.0169439,-0.00387152
2,93,-28.2182,10.1505,0.333403,0.0589816,-0.0385361,-0.0117347
2,94,-25.1068,-2.19987,-6.09431,-0.0510713,-0.0749495,-0.0862796
2,95,1.54229,0.241203,29.8549,0.0501779,-0.0328102,-0.0442102
2,96,-17.2274,-13.4317,-1.27924,-0.0327405,0.0112375,-0.0219641
2,97,-5.37121,-5.51412,1.87774,0.0814872,0.0674184,0.0155084
2,98,-21.8855,12.7631,10.4986,-0.0578485,-0.0127028,-0.00821601
2,99,10.7916,14.1357,-7.99881,0.0691045,-0.0645974,-0.0943241
3,0,-14.7621,28.4247,-10.232,0.0582028,0.00758309,0.0470849
3,1,-10.4615,-7.66952,15.9444,0.0390574,-0.0161706,0.0880843
3,2,28.944,-28.6427,4.07637,-0.0990924,-0.0691829,0.066669
3,3,-21.0486,-24.4063,-11.666,0.0297901,-0.0810587,-0.045561
3,4,9.44451,-13.0148,-25.7745,0.0443216,0.0488329,0.0310508
3,5,-4.25747,-12.2564,-13.8284,-0.024129,0.0277881,0.0204029
3,6,-25.3029,0.0493847,-19.9233,0.0703022,-0.0386151,0.0476671
3,7,19.8716,-21.6267,-14.3924,0.0855136,0.0814897,0.0646718
3,8,-0.736825,-2.75254,16.3845,-0.0542006,-0.091425,-0.0421508
3,9,20.1881,25.1066,-9.19259,-0.0540162,-0.00971411,-0.0219296
3,10,8.64546,-16.6495,23.2276,0.0942578,-0.0786158,-0.00180405
3,11,18.055,1.72373,-21.5073,0.0367434,0.0352945,-0.0184099
3,12,-19.5976,28.1738,-13.214,-0.0269951,-0.0285006,0.0147625
3,13,12.31,11.9132,4.16071,-0.0349447,-0.0929497,0.073315
3,14,29.743,6.98598,14.6489,0.0816755,-0.0976884,0.0401221
3,15,-20.677,7.02079,-16.6457,0.0650255,-0.0955062,-0.0626809
3,16,14.9595,-5.46829,-8.92071,0.043916,0.0754445,0.0892066
3,17,-12.5403,-18.9728,29.2296,-0.00159309,-0.0824815,-0.0123941
3,18,-9.35935,-7.25793,-0.0280405,0.0730967,0.018907,0.045915
3,19,18.2408,-14.835,-22.3062,-0.0205352,0.00831272,-0.0561661
3,20,-7.26997,17.8022,5.58026,-0.0711259,-0.0893674,0.0948984
3,21,-26.0839,6.15111,12.0715,-0.0744222,0.0791778,0.00308712
3,22,6.61833,0.369124,-21.6862,0.0650141,0.0702531,-0.0921772
3,23,25.4175,-9.48055,27.4886,-0.0522776,0.0735631,-0.0739735
3,24,-16.4211,-9.64841,24.297,-0.0908829,0.0280094,-0.0863664
3,25,-4.90615,20.2706,24.1705,-0.0135365,0.0588563,0.0159442
3,26,-19.7021,9.28063,-5.19883,0.0107897,0.04392,0.0903952
3,27,-9.25744,-12.7104,4.83779,0.037381,-0.0559258,0.00871403
3,28,-22.176,18.15,-9.21616,-0.0430721,0.00445522,0.0503649
3,29,-20.2717,7.26321,28.6757,-0.0553062,-0.0887149,-0.0437832
3,30,22.5824,-8.16906,18.4827,-0.0896595,-0.0332825,-0.0124071
3,31,-0.930592,27.0939,-25.3795,0.0581898,-0.040724,-0.0186426
3,32,25.9775,9.64472,-1.48655,0.0714996,0.0902478,-0.0616978
3,33,23.6842,-27.3684,-21.6813,0.0669115,-0.0143021,0.0692094
3,34,-26.0688,-11.4163,-24.1767,0.0385119,-0.0622034,0.0249356
3,35,-12.7014,18.084,20.8318,-0.0986074,-0.0168675,-0.00197774
3,36,-25.1682,-13.2098,8.52944,-0.0889799,0.0297689,-0.0718122
3,37,19.1972,-16.2429,-15.1497,0.0143093,0.0025152,-0.068915
3,38,-12.0231,-5.54089,-3.27546,-0.0752076,-0.0103089,-0.0123599
3,39,5.92341,-29.7457,23.4237,0.0573705,-0.0752487,0.0555731
3,40,1.77528,-16.1853,-14.7161,0.0261544,-0.0342896,-0.0958259
3,41,-19.577,-28.0294,-23.3789,-0.0979008,-0.0387794,-0.0184952
3,42,-2.86749,10.8353,7.71363,-0.0889979,-0.0859519,0.0666167
3,43,6.19015,7.93299,27.8925,-0.0368561,0.0942335,0.0839877
3,44,-1.16936,6.2041,-8.69492,0.0912028,0.0484413,0.0561325
3,45,5.24589,2.61029,5.28104,-0.0749779,-0.0757548,0.0137785
3,46,-29.7375,-20.5554,1.83125,-0.0704134,-0.0718928,-0.0203929
3,47,17.6855,2.62409,-24.0728,-0.00646277,-0.029402,-0.09362
3,48,8.29475,22.6476,9.9186,0.0637822,0.0795082,0.0439006
3,49,-3.8161,1.07623,-29.7685,-0.0759669,-0.0327525,-0.0856425
3,50,2.37213,9.2294,23.2459,-0.0221415,-0.0705998,-0.0951522
